State_Value,Action,Reward,Next_State_Value,Gamma
6.60975067452503,3,-0.25,10.201644120951109,0.9017307314471943
14.933134693927908,3,1.07,6.559836229308498,0.9497060830480922
18.693631374286348,0,9.77,16.90332937256411,0.9262942580139226
8.849090446775406,2,2.18,12.020648824960183,0.9790847691617257
11.766255942016775,2,4.57,10.987207419773569,0.9352287567859265
7.696636246706537,2,-1.0,19.145469081397362,0.9135332153920589
12.549778855398266,3,5.27,11.399371827511146,0.9232244716939458
16.759830336394796,1,4.82,15.52979500845634,0.9447318214033814
4.9011925065713156,2,8.56,10.878909473318751,0.828579257263643
10.38087852741753,2,1.53,17.149888354992164,0.8856626220984651
12.331440478013791,3,1.06,10.539779162273124,0.8698823292405066
6.767394943392146,3,0.64,17.680372939816678,0.99
13.355396315430749,1,4.53,9.196450327802198,0.8967608643772094
11.77190517668459,1,10.0,11.232223566876247,0.8769599299736501
18.292483866440968,3,-1.59,5.015972827574401,0.951821816058172
16.487099876711156,3,-4.66,11.857060321204175,0.8384349287209645
15.148257600157313,3,0.01,13.79083690862584,0.9007148895927053
18.808769800128978,3,-2.68,14.57454918339076,0.9572760477798489
11.393634345680924,0,-2.04,6.886668586792486,0.9027388785896551
13.692852164627677,1,2.41,7.9960057992691125,0.9266896052310557
15.119984100574742,2,-2.1,9.024258660174928,0.9425590805506932
15.510342203699093,2,0.57,11.67536794927629,0.8737712468083307
10.495271609889688,1,-4.44,13.076644218358085,0.877444199674378
18.574919690378657,3,-3.47,8.166684311077224,0.8497579842085144
14.496985953381179,3,-2.74,7.521281660362802,0.8832144727692905
14.368641780537832,2,-4.13,0.0,0.9764602259292688
6.070069779922481,1,0.06,7.116913397536063,0.8102715692328338
14.114811843667866,2,3.39,15.843749549161991,0.8859097771548488
4.27274898231968,1,-3.63,10.225726007369461,0.8731229430590732
7.410385972004045,2,-1.02,12.604600375544084,0.8981294571227687
19.048676553387118,2,-2.81,1.968024493450729,0.8857014282833601
12.87943639810116,3,-3.47,15.865161566443573,0.8731244151784725
17.70144491916262,3,0.53,11.427585724248905,0.908807060700468
22.184827339183638,2,-5.0,13.005315186487897,0.9076469699582171
12.6329045747155,3,-3.72,9.774368631052026,0.9002884109074231
12.632282523064116,2,3.75,16.633187791302763,0.9522634851064073
15.614752932743643,3,-0.97,11.807678808861551,0.99
13.279879658169225,3,-3.26,15.183918883115215,0.9809683055837397
9.703434204521585,3,-2.7,10.846935647979977,0.9302229312833317
13.613035820328312,3,-5.0,7.494627159789821,0.9469564383898886
13.654123061603102,1,-4.96,12.35513796118806,0.9130103557899277
14.10092553392508,2,-4.85,13.484359643721982,0.9035523787141005
19.825971574883596,3,-3.27,13.59815163924197,0.907464430549887
12.32386228915999,2,-5.0,11.283111831844456,0.9149955273780952
11.58222606660361,2,-0.28,7.963940106201184,0.937205125243918
17.539703291911287,3,1.62,12.86434983653795,0.8279803387121734
15.546471252820856,2,-5.0,13.283570087688515,0.8817819564395563
3.178800606513656,2,6.82,6.9149031702195956,0.8275213988832799
18.74216004318324,2,-2.23,12.212093130524687,0.8434457772336239
11.662493997677592,3,-2.17,6.163537017182785,0.8551426059212767
16.882905787667514,2,1.05,17.605435675220527,0.8770847758019406
7.800386500167804,2,-3.97,15.193171862183327,0.9321036519982865
12.8491497543552,2,-3.7,9.134725170167075,0.9302270886773508
8.459913854103418,2,-4.37,7.032997364634891,0.9571901555022908
20.600356566442606,1,-3.16,7.572121593491257,0.9145985329616453
18.230735985196144,2,0.19,9.747859384277419,0.8105389431358392
8.849959608169254,2,7.75,17.706366448765092,0.8892771402646509
8.946389061592154,2,0.25,12.41737015336211,0.8217377266500361
10.070102461629626,2,-2.55,3.406924487061703,0.9034942976836821
20.317109418360715,1,2.69,17.143988421755868,0.872403976258982
8.472019565884892,2,-1.28,2.8058150721160047,0.9544092096840711
10.13688283812454,3,0.35,7.13816045823048,0.9043766485625474
11.124624853787536,1,-5.0,7.4507703119243445,0.959061453031774
18.29385107380267,3,-1.99,3.3220035402905523,0.9306712507418111
14.33775145647331,2,1.08,13.981501247148325,0.9103973221558463
14.19507145207083,3,-5.0,15.18245899004123,0.9355366120297304
13.087971842741844,1,-3.19,11.126696735609672,0.8780293149484808
20.11032456670732,2,-2.64,15.586067405862387,0.9761516923306245
13.527264108345394,3,1.16,19.291860752807384,0.9600238105404246
17.785064559452195,2,-2.22,9.055542455246153,0.945574016655331
5.742563684192962,3,-3.75,15.273145650667766,0.8546783348618626
12.923282191686994,1,-2.84,8.508163607651438,0.8627257812792779
16.19862340243793,2,-4.45,8.105890264706192,0.9426231460038236
25.0,2,4.48,14.261070986040297,0.852412600735607
21.25915267775018,3,-0.46,10.893326603418732,0.907478793440997
12.09898956815371,3,2.6,7.7386338915913395,0.8632011316282273
17.027784458851865,3,-4.15,18.679257512472407,0.8892932342243496
12.632197606426871,2,-5.0,15.303385243333873,0.9226053050728473
10.09923188658293,2,-1.22,6.722376434992968,0.8826758676464049
15.202499118473472,3,-2.23,8.906114796511904,0.9003704997628579
6.986826184029868,2,-1.05,17.657157500746774,0.9166873679103457
25.0,3,-1.84,13.433535378921865,0.8873251971869254
8.201579595527067,3,2.12,11.439800804822271,0.8708128481994014
14.480063945449777,2,-4.0,8.20464264157537,0.9214117550036967
3.984242625901473,3,-3.04,3.9031803659173443,0.9367525383997868
10.928861730247739,3,0.92,4.038454851209296,0.842119232859003
9.974454957649446,2,0.08,12.142837033755363,0.8946923594719812
15.78427811069975,2,-5.0,5.31187277915345,0.9555278044751931
5.114823718899631,2,-1.84,11.57790153400574,0.8626237869470829
7.598552932912873,2,-2.07,7.25649416911815,0.8827021758378304
12.590846264238033,1,-3.29,20.38527435774067,0.8357814625962473
19.845700845355278,3,5.4,17.921707639607092,0.9370204472090105
21.394801641564563,2,-5.0,7.42847641286884,0.8128229712020617
1.5670426981419059,3,4.76,6.11068666584026,0.9683864591733656
9.274328993140045,3,-4.56,5.637777784773503,0.934954856438025
12.430252389648542,1,-1.19,9.6536268538263,0.8727216690970985
19.57205351772316,1,3.21,15.277210920298735,0.8914933099157873
11.210461885164408,1,1.67,2.0885218302032342,0.9237023278162533
15.938372744686497,1,-1.86,15.222253943430989,0.8942734342688263
16.329506573048057,0,-0.39,17.164365235132237,0.9012098027846897
14.56407990637946,3,-2.51,9.569616886088092,0.9119765226163533
14.811186212969243,2,-2.66,12.477863039350769,0.8990614514722122
14.457552393758338,3,4.79,13.434620155623659,0.8272048088192075
13.352102685472122,2,-2.39,16.195144165866914,0.9448291459057895
16.66068850494586,3,1.63,11.187766384029183,0.848099839191875
13.542418333363784,2,-3.46,8.531000826799504,0.8928057683982343
12.074928555188476,3,-3.83,12.302103082012822,0.8805356926224863
16.85669334646235,1,-5.0,18.324210978471385,0.9823929482964059
5.1307401553695104,3,-3.01,8.03397488373003,0.8706407162126748
12.756631269567977,1,3.1,12.102605785549555,0.8166337419493159
10.859366413366663,0,-0.71,13.357393265502825,0.8877903823335207
4.418020934049023,3,0.2,14.700794193012872,0.8134508813507273
8.408748089309587,2,-0.47,3.699450761655509,0.9090935670521787
14.709687339975385,2,1.02,8.01074778306727,0.8267302207420076
11.351350021399071,3,2.68,13.095856453087851,0.9302784379230472
8.000718034518844,3,1.19,11.918069220308183,0.8837874989266273
5.574721392847916,1,-3.65,2.809036181994994,0.8910671170401622
15.236950989925445,1,-5.0,10.352347686951871,0.840933644986216
21.8389436375696,0,2.75,13.781418248283376,0.9032984529413224
3.553055406963235,2,-5.0,4.201753846627017,0.8807333791401407
8.822387149308197,2,-2.02,9.241267189192847,0.8550092094802098
9.301650365812186,2,0.98,7.505469062665316,0.8400817968900502
12.516129627663572,3,-4.44,12.079787753693171,0.8982573184027085
13.66138923837419,2,-5.0,4.87804145330477,0.8485016443936191
16.49678751871501,2,1.96,14.393009025980009,0.887905619460388
10.77215975727316,2,-2.79,10.035177636105411,0.8
16.703450932413084,3,3.55,12.840473524284553,0.9574822151933693
7.404313231862079,2,-5.0,9.485980751830105,0.8770869992265073
14.7300885910156,2,1.0,13.246743682396517,0.8942033936133565
13.762848279655378,3,-5.0,10.94738911506078,0.8405762155109006
25.0,2,3.45,14.418451307437529,0.8492035998142181
20.94536943624778,2,-3.12,15.700536074940423,0.8
16.844790319315113,2,3.36,9.726935370603455,0.8879707040865317
11.697563799391027,3,1.51,7.650048807370069,0.8818543815737531
10.909686579782168,1,1.7,13.259798533736099,0.8619298217525222
3.7226897078773735,3,5.0,7.876891595892989,0.852141775497088
18.629841164592435,3,-0.2,9.169630210728355,0.9436111560686726
21.044665807534052,3,-1.97,5.28350416885881,0.9344681911418642
12.596407851920809,1,-4.24,2.2785373693413735,0.9224371801659045
21.070802403230946,2,-4.0,7.144200222492598,0.9269783652319376
14.95623913424559,1,-2.58,19.311985080951736,0.8389642681020961
14.037032303914172,3,-5.0,6.535876222925688,0.8788501361118753
22.614140233555272,2,-1.35,10.436097728606365,0.9733719710024656
11.408708121839501,1,-5.0,10.301152374386033,0.9469975676571081
12.974374288092388,3,-5.0,11.668682696733407,0.9307852980130931
8.578312597879265,1,1.44,7.7295593317883,0.8
2.6441255619038024,1,-0.01,7.605889399877116,0.8776751491237063
12.72367260079743,2,-0.97,5.160831315393977,0.9061374144056638
18.190334147638687,3,-4.75,7.437113728934815,0.9500133614157278
9.840840541607763,2,2.05,5.269105069126145,0.8510855007204031
16.142802348040224,2,-5.0,12.19373217361169,0.9224056236748972
6.364920736483202,3,-5.0,7.9120827217531655,0.8253491481585772
10.809970486145573,3,-5.0,8.917434248000912,0.8976088426426329
17.463825375797107,1,2.67,14.321639452762907,0.9105447574072065
8.546603026385423,2,1.12,3.2197754598412978,0.9375517517904784
15.035172382963625,1,-0.54,13.194074851898243,0.9162855987834259
15.117877236176298,1,1.19,9.010528901122722,0.9209291537836105
19.37640519784656,2,-2.07,6.446917417316511,0.9558648245683087
14.177948413865233,3,7.21,18.770577713112296,0.8439106096495335
2.022529055262792,3,-2.33,4.916977715657966,0.9732383323346414
8.356357117783396,3,-5.0,2.1232432793689107,0.9429851450990381
12.940943118716028,2,0.49,15.031028136744517,0.8595926770088593
13.075347510475268,3,-3.11,6.010784774202147,0.8558976392226135
12.699530530313694,2,5.97,11.502412876907279,0.8628308278300587
9.644015890417077,3,0.36,3.19284781332527,0.9512602127429252
10.792767184581354,1,1.93,8.689045234121117,0.9260486249908325
10.634317840861968,1,-2.94,0.0,0.8996655386735644
20.614165505599225,2,0.02,15.212928793157033,0.8249936824594035
10.389010144891959,0,3.02,9.573567652030027,0.8560742538082114
11.33853222725874,1,-3.13,0.0,0.91977698451471
17.261921025622307,3,-3.24,13.94791623323668,0.9052597821098349
11.85348874087749,2,2.95,13.19984350205414,0.889250039765549
6.936579379380115,2,-5.0,12.184850624807456,0.8827449464981297
8.872484745143897,3,0.19,21.43132416375768,0.8576956744846733
14.981922695147134,1,3.05,7.37457504439946,0.9197685073527674
19.12611498023978,3,3.56,12.338459908979734,0.8910629886178894
22.607334717363678,1,0.54,11.564241254572353,0.9122033181653433
6.083234854927896,2,-0.45,10.461525254313969,0.9060689141018964
11.833411821656508,2,1.98,10.506470337450393,0.8300801358855104
24.788065335485456,0,-2.78,19.624991441624452,0.8548590899039936
16.469937425595077,1,-4.5,2.88907518591928,0.9024874937381805
6.6601840907076575,1,1.55,7.681406598640443,0.8238553187786185
16.97471960734403,2,-4.51,6.051401861154404,0.8983971688496886
21.342504767345567,2,-1.13,12.99256510904452,0.99
10.123342944025056,3,1.23,11.733523617732365,0.8872521430698256
21.163602577610057,3,0.64,11.825462136746413,0.9635512295563032
18.212222855186948,3,-2.83,8.5378365256744,0.9361795386186693
14.06540907852607,2,-2.82,16.59850166741581,0.8713631880877512
16.95467542524421,1,-5.0,14.932696650509374,0.9085047082289511
7.545664004459135,1,-3.24,7.307810821160528,0.8997552480797248
2.8963537508771138,0,-0.04,17.093994668469797,0.943196972742988
6.73609945111329,2,-1.43,11.751055803825755,0.8909628732356422
7.194764751761476,1,3.84,11.924776434994417,0.960410703191269
12.164045893155855,1,-5.0,12.175290113152071,0.8978339391843755
8.288614791563129,1,-5.0,19.541824777588914,0.8969578646378302
11.04953519461143,0,-2.69,13.664055333183658,0.8854880458626033
0.0,2,1.65,10.613129812773874,0.9336425490584943
7.561258521647544,3,-5.0,13.98971945203353,0.9551680583984204
7.208900626080399,2,-1.82,16.499142453553503,0.9308137351732951
10.526795616333093,2,2.84,14.115384095289585,0.9814170353779668
9.413763786705658,2,-5.0,18.911498228261756,0.91982033332173
1.7527295580392206,1,-1.61,13.700107691081017,0.9040944516681029
2.5905208684318897,3,4.81,11.414221159882622,0.9555524992552239
8.381727408707015,2,-5.0,14.664640013534244,0.901101213236045
3.9085764773411804,2,-2.77,13.538324402055476,0.9320540822449455
4.942239055403905,3,-0.23,16.40094325739168,0.9551866047015317
6.283288795250977,0,0.46,17.239145309715184,0.9001606475208331
8.789279014836767,1,-2.01,14.83870858262875,0.8319689947423908
9.018261893369882,0,-5.0,19.670701500887283,0.9044410283927532
4.266676004095775,3,-3.57,16.568960968848423,0.9206071135240677
3.058559292687832,1,-1.22,9.81341395107438,0.8
10.96586948125184,2,-3.06,7.1826381871645815,0.9544483799673215
1.672702549207127,0,-0.71,17.593145418218164,0.99
9.066219354450968,2,-0.52,7.658946177779882,0.8586921521737103
0.9741345066436438,1,-4.33,3.8388035637878133,0.9133656496420941
2.7578749128816096,3,-5.0,5.957637559613826,0.8497872367115867
9.853360879294193,3,-1.79,15.85771879295747,0.8371610613604621
7.50065706311844,2,-5.0,14.671526405753504,0.8427694257347056
8.155862221565162,1,-5.0,15.326529772029184,0.8243972637066956
5.146183467412925,2,-3.99,14.285767544991307,0.8761924368069012
6.235199877941675,2,-5.0,16.659250721924288,0.99
12.21351791192084,3,-3.3,11.151116606434764,0.8207234150899545
9.669997632501895,1,1.36,10.08765377853249,0.8760947887453322
1.7605354108860487,2,2.63,15.431238985126154,0.873817323622296
14.542627833967842,3,-4.0,23.005093917079925,0.888992893979987
8.840430879685268,2,-2.57,12.188344859603003,0.9197916585007354
8.099351937269946,2,3.67,19.352797838007504,0.9346078607589664
4.1332390122212,2,0.79,13.669142013929061,0.9234078521508053
10.052370685423012,2,-1.47,19.052955259376887,0.8955513330750083
12.751441183340331,2,-3.85,22.337436200589217,0.8545020414692923
2.274064506265061,2,-5.0,9.110300486526267,0.8848589775942765
1.5117871899684134,1,-5.0,6.492121026728587,0.8851705688892789
2.7851116675698053,2,-4.46,7.6856529758277885,0.9040232864720054
8.189728001276533,1,2.42,7.427619741615553,0.8257716366746155
5.316516824532551,2,2.81,7.7208640922362095,0.8527211137880606
6.0042028835863235,1,-4.56,15.89812301480287,0.9719725218366113
13.29172504675271,3,-0.91,13.415336946521258,0.9328235316279606
5.994965886405473,2,-5.0,4.664920118855196,0.914935411470428
9.820778733609263,2,0.16,16.917611345062603,0.9240499324996279
7.924974367883237,2,-4.04,13.3282471251578,0.8866580475396317
3.782870040156414,2,3.19,16.729523548747494,0.9402899627056918
5.144038819973086,2,1.8,16.531947169413066,0.9275089372815377
16.176701094460615,2,-4.64,18.423570297875454,0.9671775899680811
0.0,3,-1.64,4.659601597539753,0.8876327609952485
10.537757967092928,2,-4.31,16.813506285456313,0.8126183385302308
5.959107842161459,0,-5.0,10.127842379321054,0.8692416713936458
11.489946306297814,0,-3.8,25.0,0.8539874967009061
6.643457014142444,0,-4.41,11.000827790901933,0.8427302016591467
2.7134215804779247,2,-2.12,14.668941609170648,0.9266551870439741
8.570276292165286,1,-0.81,15.116487501467581,0.8865446931044177
3.0224837586260467,2,-4.17,13.917566960683088,0.8347363275855381
6.622086571441287,3,-5.0,6.373467653830772,0.9612951637817473
5.2947311196586435,1,9.46,25.0,0.909182408824549
3.7140045953590706,1,-1.38,13.792702446384727,0.915151708048042
8.290304238078583,1,-2.74,14.246459497617936,0.9304495124520031
13.55525763511709,2,1.22,25.0,0.8822809256012959
4.5064956385822255,2,1.67,7.73045562286737,0.8619747827944031
9.466192472376873,1,-5.0,21.266743975043443,0.9296351748836122
5.912365950914145,1,0.0,9.577977709740548,0.9389442248511328
1.2410958126439597,1,0.93,12.076418565159676,0.9606095116507223
8.827125340502487,3,-5.0,13.176220946576425,0.870962205581097
9.384986378555633,3,-5.0,13.543436677591103,0.9069596056951891
6.498745381072262,1,-5.0,14.443577704967257,0.8383530654997001
12.748738783821393,1,-3.95,15.287719517723335,0.8880436855916904
9.072971622309957,3,-5.0,15.07051695376606,0.9050701354660419
7.581150464884487,3,4.37,11.010960747982676,0.902022363423677
0.0,2,1.26,6.436546000676716,0.9471592401419683
7.616480740586727,1,-0.8,19.34257029362486,0.99
6.7337298449233485,3,-4.6,11.68244799360386,0.8709686495641151
8.500080803289437,3,-4.51,15.663704021563209,0.9513925092330052
7.871775164025864,2,-2.1,13.198846742664127,0.9388525441961822
11.160825718180256,3,-4.24,16.948169774623125,0.8609495551871986
6.276253144641061,2,0.84,16.850850574531492,0.944159793332077
7.048916267882902,2,-0.76,14.416906872902361,0.8789903799736714
10.145928575539475,1,-3.64,25.0,0.9512199311055441
2.930604355877798,3,-2.95,8.44226657166297,0.8941461753527251
3.829588642793077,2,2.12,11.301501980444336,0.9064672252409814
13.596092681016227,3,-5.0,6.366546242050019,0.8341677058346638
9.825066458262057,0,-2.26,15.240285769951265,0.9168106655046648
8.238558681001175,1,1.23,10.738884153329796,0.8973665735016753
10.89378898360831,1,-5.0,7.468414205635028,0.9122314606228711
7.80449861695362,3,-5.0,19.423757417204794,0.9781399402548729
9.367928124692689,1,0.85,17.68162707425615,0.8782747543900635
10.031374507005012,1,-0.99,12.822418154984405,0.8763685630898308
15.899439256986092,2,-3.04,9.971642183568392,0.99
5.55865556618644,2,-2.59,9.6811791641734,0.9288226008303235
6.65637147933614,1,1.53,20.987468101109112,0.9284748337409193
4.344378219950011,2,-0.59,15.025974620868633,0.8837270985468728
7.610231535057787,3,5.09,12.006130916947583,0.9041241493459764
5.93939148606405,2,-2.12,14.034904626986297,0.9715510790962074
12.902974068057159,3,-4.81,20.598969013055594,0.8878444966168315
1.7696271244551198,3,-3.45,6.511016270342815,0.8810595284782231
5.124114179754905,1,-5.0,17.50030559544971,0.8634189036364139
2.560009618293937,0,-2.08,14.781449315785485,0.8714291674594259
11.755090550011232,1,-5.0,16.466672688658583,0.9429231192326976
7.275026754965259,3,-3.87,14.226018052262994,0.99
5.778831792451818,2,-3.53,24.72146361222132,0.9054739964661692
4.594011595042467,3,-4.71,17.69632327841214,0.975778701765806
12.448554630618602,1,-2.31,19.470290581317187,0.8284376471279187
6.243720400648505,2,6.92,10.33964540790233,0.8715306343532643
7.491466808425473,1,-1.8,10.707299022966605,0.9815232685291753
9.82542430744907,3,2.05,12.8361838341923,0.9159917962196051
3.1985631646302015,2,-1.39,6.553867314250823,0.8519332273210627
5.175699250170136,2,1.26,10.660113470510773,0.915488857243778
2.7396278382164736,2,-5.0,19.316002685138237,0.9007042386226013
8.108054362478896,2,0.97,16.83992669061844,0.9598680923396649
8.946836798662778,1,-3.15,3.711161645716457,0.8666366251541157
5.4436487606373785,3,-5.0,10.646599060771292,0.9389894389895855
9.485729781598579,1,-5.0,12.509404791591152,0.9060804260031359
